timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9
1738237953.9235952,0.10181303,-0.13049823,-0.016750224,-0.149247,0.64702207,-0.22170259,-0.0009319186,-0.013093354,-0.50988114,-0.2666653
1738237953.933345,0.105025396,-0.11228747,-0.008933665,-0.1599508,0.6181121,-0.20832314,0.0055549555,-0.00657261,-0.4796978,-0.17927241
1738237953.9443305,0.09547944,-0.09692705,-0.005234866,-0.17235404,0.5451833,-0.19308017,0.01252757,0.007934742,-0.43690395,-0.09023489
1738237953.9545715,0.09631288,-0.08463235,-0.007737612,-0.17414708,0.55663735,-0.17644827,0.031259872,0.02882024,-0.39376447,-0.03377028
1738237953.9652202,0.06025661,-0.07620972,-0.0023235506,-0.17572105,0.63214344,-0.16039518,0.035488833,0.035836972,-0.32789987,0.090599276
1738237953.975458,0.046661567,-0.053590134,-0.0058796615,-0.1700789,0.6527843,-0.15287857,0.0889772,0.04207723,-0.25748548,0.19099624
1738237953.9860928,0.03411088,-0.008228422,-0.011011219,-0.1606174,0.64357615,-0.11353685,0.094840236,0.042904146,-0.20046763,0.25757265
1738237953.9964418,0.038095072,-0.0053559146,-0.020654047,-0.14988905,0.59913284,-0.061725855,0.08029004,0.026029497,-0.15295163,0.31770626
1738237954.0074267,0.051168058,0.033176284,-0.027481444,-0.12847093,0.4910854,-0.028093526,0.08375583,0.017390177,-0.11858025,0.28876698
1738237954.0172052,0.09008139,0.053321596,-0.032140426,-0.12959202,0.26200908,0.007736341,0.10188628,0.011672997,-0.07998182,0.23096278
1738237954.0310442,0.11376532,0.051539358,-0.043239478,-0.14811647,-0.08689794,0.014825889,0.15133457,0.030478451,-0.044993028,0.13442844
1738237954.0389311,0.11776781,0.016894214,-0.043354806,-0.18822634,-0.37385756,0.00073475484,0.23695496,0.053090878,-0.02914793,0.08051779
1738237954.0524518,0.11509392,0.020315908,-0.034885913,-0.23137535,-0.55104053,-0.026500035,0.31318927,0.07419932,-0.025432048,0.024132708
1738237954.0608978,0.111223936,-0.003078877,-0.029512111,-0.28638273,-0.65516615,-0.032068107,0.3313815,0.07207764,-0.03293165,-0.011116247
1738237954.073519,0.12880617,-0.0072537046,-0.029318348,-0.34734717,-0.6996958,-0.042541698,0.3171753,0.062240995,-0.0389185,-0.04953316
1738237954.0848367,0.15635827,-0.026065208,-0.02861935,-0.41707656,-0.7191492,-0.03804034,0.28415066,0.042005986,-0.037215147,-0.085268624
1738237954.0933971,0.18621133,-0.02475508,-0.031890593,-0.4703622,-0.71154517,-0.037918463,0.27069908,0.045766346,-0.0438862,-0.10895935
1738237954.1034167,0.23299313,-0.033174906,-0.010153845,-0.5125792,-0.6790064,-0.028426863,0.21794388,0.043131106,-0.04957421,-0.1059598
1738237954.113909,0.26570642,0.001735338,0.00703414,-0.5331992,-0.65089864,-0.022454143,0.14355993,0.033802416,-0.054166943,-0.08410103
1738237954.1244392,0.29440883,0.023653843,0.018486468,-0.5396054,-0.5834096,-0.017117027,0.08104918,0.022237837,-0.058181286,-0.06191112
1738237954.1346867,0.29461128,0.046703942,0.022123123,-0.5378213,-0.49815783,-0.030710917,0.08133768,0.028482901,-0.06106548,-0.06417724
1738237954.1452982,0.291868,0.04689611,0.032669734,-0.5256505,-0.39848226,-0.037958067,0.060944237,0.018378496,-0.06577184,-0.07387199
1738237954.1582131,0.28544018,0.042891696,0.042936046,-0.49669296,-0.24367753,-0.040874276,0.058674432,0.0037983041,-0.073388636,-0.08229834
1738237954.1683004,0.27213827,0.043996632,0.04177077,-0.44973174,-0.03306052,-0.03889688,0.030039124,-0.0030314298,-0.08619049,-0.046524487
1738237954.1794946,0.261348,0.054299887,0.04058872,-0.39608294,0.23043337,-0.017540302,0.0020953044,-0.002005673,-0.0884559,0.0333265
1738237954.1912718,0.24042417,0.052293573,0.033453163,-0.34787503,0.43625772,0.004899525,0.0070727095,0.013590369,-0.09644985,0.12415162
1738237954.2006693,0.22386338,0.05696227,0.019698903,-0.3089479,0.6182114,0.031238053,0.022070847,0.03778498,-0.095236406,0.21711658
1738237954.2115188,0.19670396,0.04032797,0.0008267702,-0.2807508,0.7534366,0.0499441,0.038303442,0.071863964,-0.07615675,0.277974
1738237954.2205198,0.14977923,0.014190738,-0.027579246,-0.25537813,0.9418896,0.067509815,0.0416226,0.08923671,-0.045465373,0.32300708
1738237954.231256,0.118334666,-0.045239728,-0.068663426,-0.23915221,1.0935514,0.08618452,0.021600325,0.08727981,-0.015729204,0.2994724
1738237954.2415168,0.12531595,-0.1202648,-0.07843251,-0.17976864,1.1994185,0.051364932,0.00814835,0.08565576,-0.047034394,0.21945432
1738237954.2510698,0.13448635,-0.190253,-0.09839503,-0.13051048,1.2347127,-0.017575026,-0.043923587,0.06263183,-0.13290067,0.0034437012
1738237954.263665,0.13890335,-0.22509252,-0.12306347,-0.13038772,1.2523372,-0.036171515,-0.06664187,0.026506348,-0.19145313,-0.18963479
1738237954.2732701,0.09246876,-0.22766554,-0.10824955,-0.13061334,1.2358546,-0.06314184,-0.003036417,-0.0029709237,-0.2508001,-0.31688207
1738237954.2844138,0.043780476,-0.21980587,-0.088174336,-0.13973585,1.2470968,-0.09250237,0.010223713,-0.032532454,-0.31793272,-0.39395225
1738237954.2951782,0.027604831,-0.2119365,-0.07856023,-0.14637531,1.2535948,-0.12073029,0.0031493641,-0.044640258,-0.3690026,-0.4395798
1738237954.3047214,0.011626713,-0.18213253,-0.07232827,-0.13924345,1.2221721,-0.16804394,0.0074001513,-0.044669777,-0.411426,-0.45785135
1738237954.316717,0.0046200976,-0.14189933,-0.05265328,-0.14029717,1.0932052,-0.20682189,-0.0057301447,-0.053773038,-0.4410352,-0.43621993
1738237954.325643,0.007758435,-0.09495503,-0.020686686,-0.14145139,0.9282372,-0.23652096,-0.011626713,-0.056022927,-0.47005317,-0.38716674
1738237954.337024,0.023975534,-0.06527724,-0.007154036,-0.14450043,0.7943053,-0.24169976,-0.017971694,-0.042137995,-0.48362055,-0.32824147
1738237954.348309,0.04132161,-0.028504223,-0.004977008,-0.15288971,0.62590283,-0.21882884,-0.0035226643,-0.028049594,-0.47676447,-0.28489807
1738237954.3588433,0.04851469,-0.040291514,-0.012640707,-0.17712618,0.5346795,-0.18735874,-0.0063716173,-0.0144665055,-0.43589854,-0.13486873
1738237954.3711922,0.042086378,-0.0323185,-0.007175387,-0.19186848,0.5065666,-0.16511288,-0.019589052,0.007255435,-0.37681186,0.030648222
1738237954.3805354,0.026506394,-0.03810625,0.000917417,-0.20667493,0.5413968,-0.15867847,-0.005012449,0.025213553,-0.31198472,0.16299793
1738237954.389845,0.007864118,0.0019648494,0.0023637132,-0.20940739,0.5516612,-0.1437264,0.027767643,0.053546518,-0.24931292,0.27793065
1738237954.401133,-0.024946518,0.035619598,0.006558535,-0.19803856,0.5456008,-0.13399842,0.080422826,0.061399713,-0.19151083,0.38342857
1738237954.4113026,-0.0133217275,0.072712496,-0.00078925106,-0.18526131,0.5895077,-0.097062744,0.12395246,0.0550742,-0.15917514,0.42614207
1738237954.4240065,0.013594817,0.0916182,-0.016823405,-0.17270686,0.5396874,-0.055279203,0.14583111,0.057171494,-0.14602505,0.44422388
1738237954.4328654,0.052796714,0.07170201,-0.029031778,-0.17482239,0.3638529,-0.010216949,0.11906193,0.03843393,-0.119298756,0.39037466
1738237954.4436848,0.09706299,0.061342027,-0.03520637,-0.18919475,0.029945493,0.014131867,0.124523014,0.03332765,-0.0895704,0.30829456
1738237954.453734,0.10815907,0.041301854,-0.021515597,-0.20130011,-0.2705216,0.012209405,0.19815117,0.051052526,-0.06975111,0.24158445
1738237954.464913,0.10486035,0.0028791456,-0.020353105,-0.24439265,-0.46111605,0.0063476143,0.23083752,0.039659355,-0.041624963,0.20903285
1738237954.4753752,0.10443975,-0.042591006,-0.034783185,-0.30060527,-0.6004294,-0.0024657305,0.20064509,0.006358358,-0.021189911,0.12986636
1738237954.4868605,0.093352966,-0.019661566,-0.029121092,-0.34523562,-0.7024808,-0.025713764,0.22767201,0.006096673,-0.026382837,0.041821435
1738237954.4971693,0.10033652,-0.037355956,-0.033571187,-0.38009632,-0.74634457,-0.037504483,0.17797439,-0.0046251286,-0.015258852,-0.021851398
1738237954.5067964,0.12035042,-0.02794725,-0.022950329,-0.42228818,-0.7421002,-0.048457835,0.21276918,0.012503505,-0.02856625,-0.03305748
1738237954.5180073,0.16796742,-0.04108014,-0.005630486,-0.46124336,-0.71860665,-0.041779004,0.1715157,0.00667076,-0.035035606,-0.055038184
1738237954.5279112,0.21146885,-0.016184922,0.0035745022,-0.4951944,-0.6883459,-0.043282595,0.15569907,0.010321767,-0.041042868,-0.08113643
1738237954.5380995,0.21480645,0.013897152,0.012927894,-0.5390991,-0.6605331,-0.06801107,0.10431841,-0.0140255615,-0.014038401,-0.17798215
1738237954.549197,0.19281055,0.049268264,0.011313172,-0.57391226,-0.61076254,-0.10518059,0.10508035,-0.030042825,0.023512699,-0.3054653
1738237954.559526,0.1672553,0.038091835,0.01142421,-0.58897185,-0.50545675,-0.13366458,0.13562539,-0.03459248,0.037950378,-0.35008126
1738237954.5697706,0.15800563,0.056078363,0.014752334,-0.5869373,-0.40148357,-0.14568077,0.14690852,-0.04833763,0.056087945,-0.4313136
1738237954.5811784,0.14495908,0.044662572,0.015717668,-0.57209396,-0.29645583,-0.15063997,0.13628873,-0.06629144,0.07422513,-0.4675473
1738237954.5915813,0.12985538,0.05102813,0.010973088,-0.53208625,-0.20020163,-0.15040255,0.13098884,-0.06447613,0.09379029,-0.4977812
1738237954.6006534,0.13586652,0.03774243,0.020956444,-0.4669466,-0.070623584,-0.1172266,0.10972187,-0.049987897,0.104202196,-0.4848952
1738237954.6125097,0.15824094,0.035384223,0.017932137,-0.3812046,0.06332814,-0.0703972,0.0843211,-0.02970923,0.1212838,-0.4686715
1738237954.6239314,0.16186555,0.0073885443,-0.00096292415,-0.3247657,0.16267782,-0.050823554,0.074390166,-0.0048245685,0.14878337,-0.48298752
1738237954.6331584,0.15036617,0.016888041,-0.0102441795,-0.27939737,0.2321929,-0.036420356,0.057656515,0.008817076,0.19096796,-0.5070105
1738237954.6445763,0.1098164,0.011402681,-0.02599763,-0.22606102,0.26608533,-0.042675685,0.035827372,0.01886814,0.23344691,-0.51366884
1738237954.6545813,0.09201735,0.010531324,-0.025668396,-0.14670977,0.32496977,-0.02196011,0.01625473,0.031086478,0.25484812,-0.43124428
1738237954.6648538,0.06653038,-0.04967728,-0.026769701,-0.034127057,0.4319367,-0.0663082,-0.0628206,0.02534166,0.12980404,-0.25717378
1738237954.6760612,0.11429595,-0.13659707,-0.037949838,0.021957416,0.55642754,-0.10342348,-0.09008657,0.019415285,-0.07737847,-0.017970454
1738237954.6886015,0.13813892,-0.17530596,-0.06307094,-0.030635547,0.66640115,-0.09740877,-0.04888869,0.016452746,-0.19476333,0.0381959
1738237954.697324,0.12358969,-0.12199415,-0.045033928,-0.0009201877,0.5581566,-0.09452921,0.011519913,0.026736856,-0.26075682,-0.075671375
1738237954.7086134,0.13091782,-0.07797286,-0.0016062623,0.053242676,0.30156916,-0.11363843,0.017600019,0.019969858,-0.33251917,-0.19473962
1738237954.7197385,0.15351775,-0.13172866,0.008383056,0.07360215,0.046327442,-0.15023784,0.006312091,0.0025361013,-0.4232598,-0.25672236
1738237954.7299137,0.16047885,-0.12168936,0.0060939766,0.07477536,-0.10930972,-0.16878296,0.0031126924,0.0056817746,-0.51608527,-0.31906778
1738237954.740302,0.19837746,-0.06627344,0.005132585,0.11190686,-0.3278124,-0.1838052,-0.025274701,0.008263787,-0.58425885,-0.38842043
1738237954.7512696,0.23211008,-0.021967944,-0.0038371875,0.14528772,-0.5872511,-0.17748223,-0.05707316,-0.0019679153,-0.62736,-0.4449048
1738237954.7610862,0.2363614,-0.07530365,-0.016769174,0.1460337,-0.771772,-0.15804315,-0.06073086,0.004579827,-0.66114056,-0.47100717
1738237954.7736092,0.23056836,-0.085286185,-0.0062043713,0.124130815,-0.83641344,-0.13454005,-0.031887732,0.022569316,-0.6493924,-0.49658355
1738237954.783793,0.2221405,-0.005149332,0.017515847,0.099049315,-0.7991104,-0.1191532,-0.002750568,0.052002735,-0.60188335,-0.5484777
1738237954.7939231,0.2209314,0.080089696,0.010468587,0.065547034,-0.7214833,-0.07455441,0.076816216,0.08386608,-0.5025597,-0.56032467
1738237954.8055267,0.16077287,0.07818764,-0.010546826,0.04382973,-0.5830949,-0.031746384,0.1290708,0.12446193,-0.32809672,-0.45387495
1738237954.8168337,0.0794227,0.049410712,-0.0162531,0.05020108,-0.38656554,-0.044326086,0.18903491,0.16289233,-0.1495499,-0.3453913
1738237954.8274376,0.09593493,0.07813246,-0.009757012,0.037021503,-0.119531475,-0.03311622,0.21460176,0.1370972,-0.021178339,-0.25434765
1738237954.8361363,0.13256848,0.12600827,0.0023678683,-0.0007588435,0.18068537,0.008377065,0.1861217,0.0812493,0.090235814,-0.26324826
1738237954.8474684,0.13617149,0.10718917,-0.0012833858,-0.00761549,0.36967567,0.04955968,0.10647419,0.048281677,0.1191674,-0.27277997
1738237954.8575778,0.17085117,0.060392354,-0.03306595,-0.0009370111,0.48319316,-0.026562914,0.18480235,0.106558435,0.095772505,-0.351781
1738237954.8683705,0.2118029,0.046635248,-0.03202413,-0.03018647,0.48297876,0.018687554,0.1441733,0.045096718,0.06962994,-0.38928062
1738237954.87955,0.19808857,0.03537801,-0.03704541,-0.064379126,0.4233634,0.0054608835,0.16854435,0.04645823,0.06497799,-0.40368703
1738237954.8912554,0.20507081,0.0018798783,-0.04070223,-0.11414484,0.32222208,0.0052365297,0.21656036,0.019276574,0.07148373,-0.482341
1738237954.9001727,0.23721917,-0.016826788,-0.068871185,-0.21728551,0.13150644,-0.001470753,0.21764159,0.0018594498,0.10474779,-0.53186274
1738237954.9129746,0.24963705,-0.08297156,-0.085416466,-0.33785686,-0.027720671,-0.009469146,0.19331887,0.0035721748,0.093184784,-0.5195227
1738237954.9226305,0.2761522,-0.033956334,-0.076263934,-0.4450671,-0.2420207,-0.02149559,0.15309769,-0.032243133,0.11845386,-0.59706813
1738237954.9336286,0.2675164,-0.043633822,-0.08911677,-0.5302175,-0.3503414,-0.0419955,0.114956826,-0.054288954,0.13302888,-0.6427289
1738237954.943828,0.27093524,-0.049435712,-0.09430031,-0.58969426,-0.39387828,-0.04962416,0.08160094,-0.040426157,0.14006628,-0.6694656
1738237954.9548647,0.2477708,-0.03860873,-0.11637578,-0.6224574,-0.46557483,-0.09457622,0.039391182,-0.051890865,0.15679796,-0.7475202
1738237954.9661555,0.24534129,0.0047769705,-0.116832525,-0.6408032,-0.531321,-0.11116292,0.06794973,-0.044889532,0.1608417,-0.81048685
1738237954.9759688,0.25160646,0.009725603,-0.1168533,-0.63464105,-0.5565426,-0.11245522,0.08050316,-0.03532061,0.16606747,-0.81626266
1738237954.9865162,0.23814797,-0.027685942,-0.11773435,-0.5938593,-0.5993178,-0.12461285,0.10961863,-0.0228881,0.17614515,-0.77864057
1738237954.9979992,0.21532904,-0.043705165,-0.12640336,-0.53482306,-0.6590472,-0.123311274,0.08254524,-0.033341564,0.18218459,-0.75054663
1738237955.0085664,0.2134721,-0.06086714,-0.11007123,-0.43825844,-0.6690753,-0.09155353,0.119605206,-0.033846788,0.1985571,-0.6869264
1738237955.018357,0.20347917,-0.0734414,-0.07482531,-0.3476624,-0.6571431,-0.09192646,0.12174638,-0.013298141,0.2223673,-0.62806803
1738237955.0285358,0.17817356,-0.07494416,-0.053737193,-0.23366402,-0.6394853,-0.07804261,0.14063564,0.003958902,0.25198236,-0.5387416
1738237955.0396986,0.18187597,-0.053638823,-0.031671435,-0.19469756,-0.3975585,0.0034981752,0.07903215,0.0321341,0.13479531,-0.18565497
1738237955.05237,0.20957175,-0.037731715,-0.012011776,-0.16427466,-0.06444092,0.06464585,0.014688905,0.042568304,0.040903,0.1044631
1738237955.0614038,0.12014747,-0.01951963,0.010378934,-0.13884649,0.2337819,0.07377166,-0.039902255,0.02849949,0.044307496,0.30417624
1738237955.0722327,0.05020719,-0.009783646,-0.012357777,-0.12918115,0.45537442,0.089352176,-0.025422953,0.03415001,0.05924881,0.43991527
1738237955.082815,0.049857482,-0.06305087,-0.028927809,-0.10078265,0.6145068,0.0860285,-0.014934652,0.066124134,0.051100645,0.5486547
1738237955.0939426,0.016017564,-0.15787117,-0.0745365,-0.069045484,0.76913863,0.0011312598,-0.047271006,0.068525635,-0.008409496,0.59111744
1738237955.104341,-0.040664606,-0.2547042,-0.16076073,-0.0891355,0.9762296,-0.13573763,-0.094058625,0.06230154,-0.09559536,0.33589283
1738237955.1152062,0.0040453933,-0.23423995,-0.15987621,-0.07066302,1.0083655,-0.11658387,-0.07505608,0.06766744,-0.17696877,0.00035105273
1738237955.1262271,0.020029394,-0.19659409,-0.11373797,-0.046360336,1.0036048,-0.12810366,-0.03551296,0.06637339,-0.2216007,-0.15538305
1738237955.137248,0.024981748,-0.1701767,-0.094029866,-0.042555075,1.0544456,-0.14319831,-0.0002358742,0.046534874,-0.2426489,-0.2585746
1738237955.1479833,0.00022871792,-0.2028814,-0.100607775,-0.07940261,1.1281464,-0.18636256,-0.000647828,0.044945806,-0.27975297,-0.31866968
1738237955.1582994,-0.019572146,-0.14699073,-0.055450723,-0.070996344,1.1728553,-0.2153345,0.02622425,0.045545995,-0.29885736,-0.34152076
1738237955.1691902,-0.060209304,-0.10738008,-0.077497326,-0.10055744,1.144454,-0.21459185,-0.030791938,0.00788677,-0.32847512,-0.35774928
1738237955.1804264,-0.11163162,-0.077329874,-0.081519246,-0.10436772,1.1308893,-0.20813583,-0.09311343,-0.01971105,-0.31783682,-0.30473304
1738237955.1916635,-0.121833354,0.006921186,-0.041719932,-0.083782546,1.0892001,-0.22630616,-0.07512311,-0.02450105,-0.31097177,-0.2880365
1738237955.2013352,-0.16032898,-0.0033053616,-0.06575877,-0.07315652,0.9700672,-0.2504502,-0.08194847,-0.04600943,-0.30896455,-0.21340267
1738237955.212289,-0.18525772,-0.03939435,-0.06404888,-0.08643761,0.84307104,-0.23737486,-0.11023875,-0.051772892,-0.28533882,-0.13988349
1738237955.2229066,-0.20256673,0.026759423,-0.02378588,-0.08388692,0.87278223,-0.21396485,-0.087841175,-0.05149336,-0.25683266,-0.0683406
1738237955.233735,-0.2301216,-0.035681818,-0.03757289,-0.079078585,0.93008614,-0.21585102,-0.08012771,-0.037226073,-0.23405865,0.08205491
1738237955.2444787,-0.28160477,-0.06075403,-0.025531499,-0.09941029,0.987814,-0.1972334,-0.040528692,-0.034014024,-0.22366716,0.20360738
1738237955.2553313,-0.32368279,0.0017163679,-0.015760813,-0.10170478,1.0100673,-0.1951817,0.03269633,-0.023642512,-0.20150313,0.33365715
1738237955.2658389,-0.29400802,0.10386804,0.0050567733,-0.043467596,1.0378224,-0.18022496,0.11313109,0.03873712,-0.19052054,0.3625781
1738237955.2779262,-0.3132056,0.14215133,0.0032845796,-0.059979532,0.9436601,-0.11134328,0.14710101,0.051339783,-0.18889679,0.50433725
1738237955.2886066,-0.27819592,0.1593464,0.007789206,-0.06987609,0.7442609,-0.04263013,0.22720847,0.09860587,-0.17457768,0.63454425
1738237955.298103,-0.20681886,0.22748387,0.020012375,-0.07567514,0.41088802,0.0037681619,0.39781654,0.17517716,-0.14693163,0.69364715
1738237955.3087654,-0.064738944,0.22159678,0.0059537473,-0.14852685,-0.1664285,0.11036927,0.49580726,0.20951083,-0.14664058,0.6985442
1738237955.319089,0.11116552,0.06496057,-0.016162083,-0.3013518,-0.7054806,0.14694315,0.5413512,0.21758263,-0.08699669,0.8070583
1738237955.3302178,0.16419864,-0.037208352,-0.01925529,-0.411068,-1.0195118,0.20176421,0.5495052,0.17178003,-0.022975063,0.89133483
1738237955.3411422,0.22266869,-0.16243194,-0.02043599,-0.49775434,-1.1702412,0.21669082,0.42666897,0.111606024,0.04475433,0.8032363
1738237955.351801,0.2437186,-0.1811327,-0.048329968,-0.54256237,-1.2474881,0.21958998,0.24201834,0.03740264,0.11156143,0.70220906
1738237955.360974,0.21329701,-0.24426764,-0.070402406,-0.51453054,-1.1518402,0.23091961,0.05333019,-0.037563145,0.16873531,0.6156117
1738237955.3723748,0.19582862,-0.24831618,-0.07656802,-0.46172968,-0.9884786,0.2281056,-0.052292183,-0.0750737,0.201176,0.5625114
1738237955.3825336,0.15581715,-0.19586001,-0.049209185,-0.39786446,-0.78716266,0.2217776,-0.11115386,-0.06946743,0.1942157,0.5093494
1738237955.3915858,0.11956488,-0.10644726,-0.0011696576,-0.34963152,-0.56766164,0.19979574,-0.17379889,-0.07411747,0.1715164,0.39187244
1738237955.4030333,0.08092765,-0.028927837,0.012373257,-0.31645322,-0.4112919,0.18470685,-0.23014581,-0.07632232,0.14552364,0.29427758
1738237955.4148524,0.073056005,0.057092976,0.030015383,-0.28172022,-0.1706075,0.15905808,-0.19148886,-0.048024468,0.078808546,0.23971584
1738237955.4239993,0.052562695,0.08487173,0.038855843,-0.23753752,0.029317953,0.14344437,-0.18554938,-0.032294504,0.020259053,0.18426798
1738237955.4333725,0.04407811,0.016252235,0.019438507,-0.21510963,0.39325047,0.12504607,-0.23945656,-0.02660693,-0.06557004,0.10663007
1738237955.44447,0.013157573,-0.036868025,-0.017493486,-0.17712201,0.779257,0.13488154,-0.26271468,-0.043304347,-0.12051386,-0.046680152
1738237955.4565315,-0.02855277,-0.08463003,-0.074789844,-0.14973749,1.1065798,0.13123983,-0.14186463,-0.024822297,-0.13557547,-0.21363133
1738237955.4663763,-0.03420555,-0.0904146,-0.097751126,-0.14074218,1.1677172,0.13497433,-0.04552591,0.012341974,-0.14466456,-0.29143247
1738237955.4755683,-0.08258222,-0.056227896,-0.07586104,-0.12599272,1.1902664,0.120252244,0.036788758,0.048200652,-0.14741851,-0.35633817
1738237955.487553,-0.09310351,-0.038263608,-0.049845695,-0.11015205,1.2542506,0.10864382,0.041540176,0.07061365,-0.14901444,-0.37702522
1738237955.4972184,-0.11495201,-0.13302898,-0.10413138,-0.081067815,1.3578998,0.09750366,-0.00697222,0.056364924,-0.16004099,-0.3927136
1738237955.5082247,-0.17958803,-0.20986883,-0.12743604,-0.06772269,1.4699949,0.07272205,-0.021564148,0.04041291,-0.19031753,-0.3732378
1738237955.518394,-0.19679736,-0.20525801,-0.11066977,-0.05923147,1.5388439,0.0670994,-0.019948885,0.048556037,-0.22958106,-0.41346663
1738237955.5289326,-0.1895189,-0.21101776,-0.16844827,-0.0328765,1.5751436,0.040024977,-0.042858146,0.041222557,-0.23680063,-0.40142003
1738237955.5394557,-0.2032231,-0.18641259,-0.18148917,-0.010421614,1.5107207,-0.0068342136,-0.11203418,0.03133817,-0.2581209,-0.377022
1738237955.5520976,-0.2355891,-0.09306709,-0.13945657,0.0089601725,1.4968536,-0.066512585,-0.122166626,-0.025621654,-0.27321458,-0.3160146
1738237955.5601146,-0.22218685,-0.02489227,-0.10159528,0.024580762,1.3825561,-0.082196616,-0.19661793,-0.06694665,-0.30504256,-0.29009703
1738237955.571671,-0.20402746,0.0036813403,-0.07507674,0.03231512,1.2933905,-0.09865964,-0.22385585,-0.09730302,-0.32829136,-0.2489321
1738237955.582601,-0.20160358,0.027605802,-0.04772052,0.025951777,1.1828427,-0.096935034,-0.21871671,-0.13267133,-0.36474916,-0.1826257
1738237955.593101,-0.20159794,0.018607646,-0.029785773,0.016118295,1.0042487,-0.14510235,-0.28582767,-0.15742974,-0.3976884,-0.11419363
1738237955.603891,-0.21103172,0.0938119,0.016758965,0.016347386,0.9935494,-0.14391194,-0.27869368,-0.15011197,-0.40050596,-0.04139291
1738237955.6134627,-0.19992958,0.137487,0.026023233,0.017579451,0.9620603,-0.14154223,-0.28688774,-0.14283746,-0.421129,0.019215753
1738237955.625526,-0.15946312,0.12059416,0.025114661,0.0024234727,0.88009685,-0.16775851,-0.3013197,-0.11651648,-0.44520944,0.08822225
1738237955.6354523,-0.18276882,0.13752544,0.037741072,-0.00914932,0.889836,-0.17689775,-0.3111393,-0.10025383,-0.44304964,0.18715541
1738237955.6456783,-0.19175455,0.109151006,0.041072965,-0.016721267,0.9119078,-0.1842546,-0.2732042,-0.07608261,-0.43756855,0.2517457
1738237955.6562595,-0.22166808,0.13037443,0.039320346,-0.025238724,0.8969062,-0.19292407,-0.2504554,-0.04657285,-0.41386095,0.27832815
1738237955.667687,-0.22982211,0.12648046,0.038609225,-0.010013119,0.93444604,-0.1893308,-0.21165648,-0.023372231,-0.3741775,0.3161428
1738237955.6770933,-0.2592175,0.15819903,0.04533192,0.0029937327,0.9258555,-0.1714666,-0.18390742,-0.015630586,-0.33257213,0.3439386
1738237955.6882737,-0.27280414,0.16637345,0.034094863,0.018390808,0.85119516,-0.16350082,-0.12787822,0.00609642,-0.30821094,0.38300532
1738237955.700012,-0.29847836,0.18945843,0.046278637,0.041991323,0.73313296,-0.10190962,-0.04958628,0.008613332,-0.2601651,0.45423076
1738237955.710125,-0.2851885,0.20293643,0.048178058,0.06418396,0.53892416,-0.063168034,0.03180442,0.05065857,-0.22454831,0.511006
1738237955.720591,-0.2623464,0.23238416,0.05717785,0.08069442,0.2790119,-0.007975713,0.13835517,0.08525802,-0.1713277,0.60849965
1738237955.7312636,-0.24857636,0.2510817,0.06728686,0.079530545,-0.08009146,0.079362385,0.26940915,0.110803775,-0.11169304,0.6989702
1738237955.7411551,-0.1974802,0.17524597,0.04074707,0.027152058,-0.44497615,0.14990146,0.4005869,0.15023036,-0.07760754,0.77037233
1738237955.7522163,-0.073999554,0.057271067,0.029303974,-0.06965466,-0.7870076,0.20350097,0.48165846,0.14825204,-0.036422156,0.74560916
1738237955.7618418,-0.044969775,-0.06521092,-0.021459613,-0.15350068,-1.0066336,0.24998361,0.4311601,0.10901653,-0.008972054,0.6804913
1738237955.7741964,0.006035704,-0.18048501,-0.04406839,-0.22345644,-1.1339226,0.26692584,0.4024163,0.07622668,0.032093298,0.5908968
1738237955.784656,0.033860438,-0.25136757,-0.055415403,-0.2562912,-1.1593434,0.23953664,0.2631237,0.0037004584,0.084330335,0.4466673
1738237955.7950215,0.028562164,-0.26478344,-0.047952782,-0.24820332,-1.0943532,0.2190689,0.16520555,-0.045305103,0.1199138,0.34168613
1738237955.8050044,0.018253434,-0.2832571,-0.031783376,-0.2253862,-0.9421269,0.20421353,0.054134127,-0.08786439,0.14110593,0.25057465
1738237955.8167076,0.0250539,-0.2751229,-0.03912775,-0.2112304,-0.8115808,0.19921519,-0.03055381,-0.10612683,0.14544155,0.20288171
1738237955.8257082,0.02286299,-0.24904771,-0.028663097,-0.18936922,-0.67437327,0.19876574,-0.108976446,-0.117812045,0.13335192,0.17837523
1738237955.8362603,0.02826168,-0.1940181,-0.015998218,-0.15902175,-0.5078952,0.18695171,-0.16255888,-0.11037114,0.10689677,0.1200982
1738237955.8461554,0.016876493,-0.11726571,0.0075501367,-0.13488548,-0.35164234,0.14653309,-0.154562,-0.09490341,0.06365949,0.06938631
1738237955.8577375,-0.009879541,-0.083346814,0.012195608,-0.08169265,-0.082152,0.12953053,-0.19412592,-0.069901854,-0.0016128868,-0.06082119
1738237955.8678215,-0.002799742,-0.14134109,-0.10976149,-0.04460502,0.40032488,0.12524156,-0.31390122,-0.071025416,-0.09929258,-0.16005997
1738237955.8781757,-0.0123024285,-0.18702286,-0.17838795,-0.06797497,0.7071111,0.16916825,-0.320631,-0.014661143,-0.15643305,-0.33211365
1738237955.8892295,-0.04633621,-0.13860965,-0.14711665,-0.062657386,0.8558401,0.13500534,-0.1805147,0.04675097,-0.1573794,-0.41588616
